person,personLabel,Property27Label,Property28Label,Property29Label,Property30Label,Property31Label,Property32Label,Property33Label,Property34Label,Property35Label,Property36Label,Property37Label,Property38Label,Property39Label,Property40Label,Property41Label,Property42Label,Property43Label,Property44Label,Property45Label,Property46Label,Property47Label,Property48Label,Property49Label,Property50Label,Property51Label,Property52Label
http://www.wikidata.org/entity/Q93343,Percy Bysshe Shelley,,Ozymandias,,,,,,shipwrecking,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q93343,Percy Bysshe Shelley,,Love's Philosophy,,,,,,shipwrecking,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q93343,Percy Bysshe Shelley,,The Cloud,,,,,,shipwrecking,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q93508,Berta Singerman,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q96166,Johannes Mallow,,,,,,,,,,,,German,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q102467,Bernhard Letterhaus,,,,,,,,capital punishment,,,,German,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q103784,Donald Sutherland,,,,,,,poliomyelitis,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q105701,Christian Gerhartsreiter,,,,,,,delusional disorder,,,,,German,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q105701,Christian Gerhartsreiter,,,,,,,narcissistic personality disorder,,,,,German,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q116774,Frank Abagnale,Frank Williams,,,,,,,,,,,English,,"Frank William Abagnale, Jr.",,,,,,,,,,,,
http://www.wikidata.org/entity/Q116774,Frank Abagnale,Frank Adams,,,,,,,,,,,English,,"Frank William Abagnale, Jr.",,,,,,,,,,,,
http://www.wikidata.org/entity/Q116774,Frank Abagnale,James Franklin,,,,,,,,,,,English,,"Frank William Abagnale, Jr.",,,,,,,,,,,,
http://www.wikidata.org/entity/Q116774,Frank Abagnale,Robert Black,,,,,,,,,,,English,,"Frank William Abagnale, Jr.",,,,,,,,,,,,
http://www.wikidata.org/entity/Q116774,Frank Abagnale,Barry Allen,,,,,,,,,,,English,,"Frank William Abagnale, Jr.",,,,,,,,,,,,
http://www.wikidata.org/entity/Q116774,Frank Abagnale,Robert Monjo,,,,,,,,,,,English,,"Frank William Abagnale, Jr.",,,,,,,,,,,,
http://www.wikidata.org/entity/Q116774,Frank Abagnale,Franck Rogers,,,,,,,,,,,English,,"Frank William Abagnale, Jr.",,,,,,,,,,,,
http://www.wikidata.org/entity/Q116774,Frank Abagnale,John Calcagne,,,,,,,,,,,English,,"Frank William Abagnale, Jr.",,,,,,,,,,,,
http://www.wikidata.org/entity/Q312549,Paramahansa Yogananda,,Autobiography of a Yogi,,,,,,natural causes,,,,English,,Mukunda Lal Ghosh,,,,,,,,,,,,
http://www.wikidata.org/entity/Q313378,Joe Perry,Joe Perry,,,,,,,,guitar,,Steven Tyler,English,,Anthony Joseph Perry,,,,,,,,,,,,
http://www.wikidata.org/entity/Q313378,Joe Perry,Joe Perry,,,,,,,,bass guitar,,Steven Tyler,English,,Anthony Joseph Perry,,,,,,,,,,,,
http://www.wikidata.org/entity/Q318344,Pier Gerlofs Donia,,,,,,,gigantism,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q318511,Bjørn Lomborg,,The Skeptical Environmentalist,,Simulating social science : the iterated prisoner's dilemma and computer simulations in political science,,,,,,,,English,,,,,,,,global warming,,,,,,
http://www.wikidata.org/entity/Q318511,Bjørn Lomborg,,Cool It: The Skeptical Environmentalist's Guide to Global Warming,,Simulating social science : the iterated prisoner's dilemma and computer simulations in political science,,,,,,,,English,,,,,,,,global warming,,,,,,
http://www.wikidata.org/entity/Q318511,Bjørn Lomborg,,The Skeptical Environmentalist,,Simulating social science : the iterated prisoner's dilemma and computer simulations in political science,,,,,,,,Danish,,,,,,,,global warming,,,,,,
http://www.wikidata.org/entity/Q318511,Bjørn Lomborg,,Cool It: The Skeptical Environmentalist's Guide to Global Warming,,Simulating social science : the iterated prisoner's dilemma and computer simulations in political science,,,,,,,,Danish,,,,,,,,global warming,,,,,,
http://www.wikidata.org/entity/Q318511,Bjørn Lomborg,,The Skeptical Environmentalist,,Simulating social science : the iterated prisoner's dilemma and computer simulations in political science,,,,,,,,English,,,,,,,,effects of global warming and climate change,,,,,,
http://www.wikidata.org/entity/Q318511,Bjørn Lomborg,,Cool It: The Skeptical Environmentalist's Guide to Global Warming,,Simulating social science : the iterated prisoner's dilemma and computer simulations in political science,,,,,,,,English,,,,,,,,effects of global warming and climate change,,,,,,
http://www.wikidata.org/entity/Q318511,Bjørn Lomborg,,The Skeptical Environmentalist,,Simulating social science : the iterated prisoner's dilemma and computer simulations in political science,,,,,,,,Danish,,,,,,,,effects of global warming and climate change,,,,,,
http://www.wikidata.org/entity/Q318511,Bjørn Lomborg,,Cool It: The Skeptical Environmentalist's Guide to Global Warming,,Simulating social science : the iterated prisoner's dilemma and computer simulations in political science,,,,,,,,Danish,,,,,,,,effects of global warming and climate change,,,,,,
http://www.wikidata.org/entity/Q318511,Bjørn Lomborg,,The Skeptical Environmentalist,,Simulating social science : the iterated prisoner's dilemma and computer simulations in political science,,,,,,,,English,,,,,,,,economic impacts of climate change,,,,,,
http://www.wikidata.org/entity/Q318511,Bjørn Lomborg,,Cool It: The Skeptical Environmentalist's Guide to Global Warming,,Simulating social science : the iterated prisoner's dilemma and computer simulations in political science,,,,,,,,English,,,,,,,,economic impacts of climate change,,,,,,
http://www.wikidata.org/entity/Q318511,Bjørn Lomborg,,The Skeptical Environmentalist,,Simulating social science : the iterated prisoner's dilemma and computer simulations in political science,,,,,,,,Danish,,,,,,,,economic impacts of climate change,,,,,,
http://www.wikidata.org/entity/Q318511,Bjørn Lomborg,,Cool It: The Skeptical Environmentalist's Guide to Global Warming,,Simulating social science : the iterated prisoner's dilemma and computer simulations in political science,,,,,,,,Danish,,,,,,,,economic impacts of climate change,,,,,,
http://www.wikidata.org/entity/Q320590,Kalervo Palsa,markiisi de Palsa,Deliverance,,,,,,,,,,Finnish,Kalle,Huugo Kalervo Palsa,,,,,,,,,,,,
http://www.wikidata.org/entity/Q320590,Kalervo Palsa,Porno-Kalle,Deliverance,,,,,,,,,,Finnish,Kalle,Huugo Kalervo Palsa,,,,,,,,,,,,
http://www.wikidata.org/entity/Q320590,Kalervo Palsa,markiisi de Palsa,Kullervo,,,,,,,,,,Finnish,Kalle,Huugo Kalervo Palsa,,,,,,,,,,,,
http://www.wikidata.org/entity/Q320590,Kalervo Palsa,Porno-Kalle,Kullervo,,,,,,,,,,Finnish,Kalle,Huugo Kalervo Palsa,,,,,,,,,,,,
http://www.wikidata.org/entity/Q324992,Thomas Midgley,,,,,,,,accidental death,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q330212,Viktor Grebennikov,,,,,,,,,,,,Russian,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q333401,Timothy Raison,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q334980,"Arthur Tedder, 1st Baron Tedder",,,,,,,Parkinson's disease,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q335063,"Jeffery Amherst, 1st Baron Amherst",,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q336154,"Richard Lyon-Dalberg-Acton, 2nd Baron Acton",,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q343101,Magnus IV of Norway,,,,,,,blindness,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q347381,J. Bruce Ismay,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q354043,Carroll Shelby,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q372578,Steve McMichael,,,,,,,,,,,,,Mongo,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q372578,Steve McMichael,,,,,,,,,,,,,Ming the Merciless,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q379328,Lucijan Marija Škerjanc,,,,,,,,,piano,,,Slovene,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q382033,Atanas Dalchev,,,,,,,,,,,,Bulgarian,,Атанас Христов Далчев,,,,,,,,,,,,
http://www.wikidata.org/entity/Q384038,Bernard Francis Law,,,,,,,,,,,,Latin,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q384038,Bernard Francis Law,,,,,,,,,,,,Italian,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q384038,Bernard Francis Law,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q430718,H. A. Rey,,Curious George,,,,,,,,,,English,,Hans Augusto Reyersbach,,,,,,,,,,,,
http://www.wikidata.org/entity/Q438843,Vanessa Blue,,,,,,,,,,,,English,,Tanya M. Faulkner,,black hair,,,,,,,,,,
http://www.wikidata.org/entity/Q453883,Chuck Close,"Close, Charles Thomas",,,,,,prosopagnosia,natural causes,,,,English,,Charles Thomas Close,,,,,,,,,,,,
http://www.wikidata.org/entity/Q465580,Newel K. Whitney,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q471816,Motoo Kimura,,,,,,,,natural causes,,,,Japanese,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q481924,Amy Peterson,,,,,,,,,,,,,,,,,,short track speed skating,,,,,,,,
http://www.wikidata.org/entity/Q482745,Jang Hyuk,,,,,,,,,,,,Korean,,정용준,,,,,,,,,,,,
http://www.wikidata.org/entity/Q483773,Han Jae-suk,,,,,,,,,,,,Korean,,한상우,,,,,,,,,,,,
http://www.wikidata.org/entity/Q486569,Hyun Jin Moon,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q486569,Hyun Jin Moon,,,,,,,,,,,,Korean,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q500999,Eugen Barbu,,,,,,,,,,,,Romanian,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q503013,Ron Jeremy,,,,,,,,,,,Seka,English,The Hedgehog,,,black hair,,,,,,,,,,
http://www.wikidata.org/entity/Q503013,Ron Jeremy,,,,,,,,,,,Seka,English,The Hedgehog,,,brown hair,,,,,,,,,,
http://www.wikidata.org/entity/Q505876,Francisco J. Ayala,,,,,,,,,,,,Spanish,,Francisco José Ayala Pereda,,,,,,,,,,,,
http://www.wikidata.org/entity/Q505876,Francisco J. Ayala,,,,,,,,,,,,English,,Francisco José Ayala Pereda,,,,,,,,,,,,
http://www.wikidata.org/entity/Q513289,Alida Abola,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q515563,Gerrit Jan van Heuven Goedhart,Blake,,,,,,,,,,,Dutch,,Gerrit Jan Goedhart,,,,,,,,,,,,
http://www.wikidata.org/entity/Q515563,Gerrit Jan van Heuven Goedhart,De Graaf,,,,,,,,,,,Dutch,,Gerrit Jan Goedhart,,,,,,,,,,,,
http://www.wikidata.org/entity/Q520902,Karri Wilms,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q526725,Shigeru Ban,,Centre Pompidou-Metz,,,,,,,,,,Japanese,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q526725,Shigeru Ban,,Nomadic Museum,,,,,,,,,,Japanese,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q526725,Shigeru Ban,,Cardboard Cathedral,,,,,,,,,,Japanese,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q528582,Matteo Abbate,,,,,,,,,,,,Italian,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q532117,William Thierry Preyer,,,,,,,,,,,,German,,,,,,,,,Popular Science,,,,,
http://www.wikidata.org/entity/Q539281,Chanda Kochhar,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q539312,Serge Klarsfeld,,"Memorial to the Jews deported from France, 1942-1944 : documentation of the deportation of the victims of the Final Solution in France",,,,,,,,,,French,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q550722,Vilém Mathesius,,,,,,,,,,,,Czech,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q568591,Rudolf Ismayr,,,,,,,,,,,,German,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q577490,Lucius Siccius Dentatus,,,,,,,,,,,,Latin,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q590711,Ismail Abilov,,,,,,,,,,,,Turkish,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q598914,Jane Barnell,,,,,,,hirsutism,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q604957,Russ Abbot,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q615637,Alexander Peslyak,,,,,,,,,,,,Russian,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q616892,Rey 'PJ' Abellana,,,,,,,,,,,,,,Reynante Razon Abellana,,,,,,,,,,,,
http://www.wikidata.org/entity/Q628821,Lewis H. Brereton,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q629360,Masashi Abe,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q665962,Paulo Evaristo Arns,,,,,,,,,,,,Portuguese,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q667842,Roberto Abbado,,,,,,,,,,,,Italian,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q671710,Dušan Kováč,,,,,,,,,,,,Slovak,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q676555,Francis of Assisi,,,,,,,,,,,,French,,Giovanni di Pietro di Bernardone,,,,,,,,,,,,
http://www.wikidata.org/entity/Q676555,Francis of Assisi,,,,,,,,,,,,Latin,,Giovanni di Pietro di Bernardone,,,,,,,,,,,,
http://www.wikidata.org/entity/Q676555,Francis of Assisi,,,,,,,,,,,,Italian,,Giovanni di Pietro di Bernardone,,,,,,,,,,,,
http://www.wikidata.org/entity/Q679516,Tomáš Halík,,,,,,,,,,,,Czech,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q692171,Ján Cikker,,The Judgement,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q692171,Ján Cikker,,Mister Scrooge,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q692171,Ján Cikker,,Juro Jánošík,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q695272,Naomi Long,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q698681,Francis van Aarssens,,,,,,,,,,,,Dutch,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q699793,Jiří Kolář,"Kolar, Jiri",,,,,,,,,,,French,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q699793,Jiří Kolář,"Kolar, Jiri",,,,,,,,,,,German,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q699793,Jiří Kolář,"Kolar, Jiri",,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q699793,Jiří Kolář,"Kolar, Jiri",,,,,,,,,,,Czech,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q701972,István Borzsák,,,,,,,,,,,,Hungarian,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q703112,A-Lin,,,,,,,,,voice,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q708755,Max Bentley,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q713898,Richard A. Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q722156,Buster Crabbe,Buster Crabb,,,,,,,natural causes,,,,English,Buster,"Clarence Linden Crabbe, II",,,,,,,,,,,,
http://www.wikidata.org/entity/Q724928,John Glascock,,,,,,,,,bass guitar,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q730424,Dmitry Abakumov,,,,,,,,,,,,Russian,,Dmitry Nikolayevich Abakumov,,,,,,,,,,,,
http://www.wikidata.org/entity/Q730424,Dmitry Abakumov,,,,,,,,,,,,Russian,,Дмитрий Николаевич Абакумов,,,,,,,,,,,,
http://www.wikidata.org/entity/Q763641,Yoshinori Abe,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q775105,Aurel Stroe,,,,,,,,,piano,,,Romanian,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q781236,White Town,,,,,,,,,voice,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q798860,Lassaâd Abdelli,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1163000,Daniel Viglietti,,,,,,,,,guitar,,,Spanish,,Daniel Alberto Viglietti Indart,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1163000,Daniel Viglietti,,,,,,,,,violin,,,Spanish,,Daniel Alberto Viglietti Indart,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1184009,D. R. Fulkerson,,,,,,,,suicide,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1233528,William Lane Craig,,,,The cosmological argument for the existence of God : historical and critical analyses,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1236844,Quiteria,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1253454,Tom Gores,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1256957,Alan L. Hart,A.L.H,,,,,,,natural causes,,,,English,,Alberta Lucille Hart,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1256957,Alan L. Hart,Robert Allen Bamford Jr.,,,,,,,natural causes,,,,English,,Alberta Lucille Hart,,,,,,,,,,,,
http://www.wikidata.org/entity/Q116774,Frank Abagnale,Robert Leeman,,,,,,,,,,,English,,"Frank William Abagnale, Jr.",,,,,,,,,,,,
http://www.wikidata.org/entity/Q116774,Frank Abagnale,El Chupa,,,,,,,,,,,English,,"Frank William Abagnale, Jr.",,,,,,,,,,,,
http://www.wikidata.org/entity/Q117253,Demosthenes,,,,,,,,suicide,,,,Ancient Greek,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q121278,Friedrich Wilhelm von Bissing,,,,,,,,,,,,German,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q124957,Wolfgang Herrmann,,,,,,,,,,,,German,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q130130,Anders Aarum,,,,,,,,,piano,,,Norwegian,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q132701,Derek Walcott,,The Capeman,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q132701,Derek Walcott,,Omeros,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q132701,Derek Walcott,,Dream on Monkey Mountain,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q116774,Frank Abagnale,Peter Morelli,,,,,,,,,,,English,,"Frank William Abagnale, Jr.",,,,,,,,,,,,
http://www.wikidata.org/entity/Q116774,Frank Abagnale,Robert F. Conrad,,,,,,,,,,,English,,"Frank William Abagnale, Jr.",,,,,,,,,,,,
http://www.wikidata.org/entity/Q3503829,Sundar Pichai,,,,,,,,,,,,,,சுந்தர் பிச்சை-,,,1300000000,,,,,,,,,
http://www.wikidata.org/entity/Q3521157,Aruna Roy,,,,,,,,,,,,Hindi,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3525497,Thomas R. Fitzgerald,,,,,,,Parkinson's disease,natural causes,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3568587,William Edmondson,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3573237,Yunis Abdelhamid,,,,,,,,,,,,Arabic,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3573237,Yunis Abdelhamid,,,,,,,,,,,,Berber,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3575106,Zeina Abirached,,,,,,,,,,,,French,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3575106,Zeina Abirached,,,,,,,,,,,,Arabic,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1141445,108,108,,,,,,,,,,,Italian,,Guido Bisagni,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5209984,Dakota Abberton,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5212363,Damian of Alexandria,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5218220,Daniel Mustard,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q943384,Ahmed Abdel-Ghani,,,,,,,,,,,,Egyptian Arabic,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3429815,Odd Aalen,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3429815,Odd Aalen,,,,,,,,,,,,Norwegian,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3436368,Robert Sténuit,,,,,,,,,,,,French,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3449364,Ab-Soul,Ab-Soul,,,,,,,,voice,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q943384,Ahmed Abdel-Ghani,,,,,,,,,,,,Arabic,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q955144,John Kricfalusi,,,,,,,,,,,Ralph Bakshi,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q958031,Georg Lurich,,,,,,,,,,,,French,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q958031,Georg Lurich,,,,,,,,,,,,German,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q958031,Georg Lurich,,,,,,,,,,,,Turkish,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q958031,Georg Lurich,,,,,,,,,,,,Polish,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q958031,Georg Lurich,,,,,,,,,,,,Finnish,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q958031,Georg Lurich,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q958031,Georg Lurich,,,,,,,,,,,,Russian,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q958031,Georg Lurich,,,,,,,,,,,,Swedish,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q958031,Georg Lurich,,,,,,,,,,,,Danish,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q958031,Georg Lurich,,,,,,,,,,,,Norwegian,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q958031,Georg Lurich,,,,,,,,,,,,Estonian,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q958031,Georg Lurich,,,,,,,,,,,,Tatar,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q959588,Kukrit Pramoj,,,,,,,,,,,,Thai,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q959800,Jair Jurrjens,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q961972,Matt Ridley,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q969958,Edward McGlynn,,,,,,,,natural causes,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q978884,Jordanus,,,,,,,,,,,,Latin,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q978884,Jordanus,,,,,,,,,,,,Old Catalan,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q981513,Eugenio Espejo,,,,,,,,natural causes,,,,Spanish,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q992069,Ruben Talberg,,,,,,,,,,,,German,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1034062,János Harmatta,,,,,,,,,,,,Hungarian,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1035938,Carey Loftin,,,,,,,,natural causes,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1110571,Colonel Abrams,,,,,,,,,voice,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1128026,C. A. Trypanis,,,,,,,,,,,,Modern Greek,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q941315,Antal Nagy,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3328341,John Davey,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3357940,Muhammad Abbas,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3371511,Paul Jamot,,Q17491731,,,,,,,,,,French,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3371511,Paul Jamot,,Q17492065,,,,,,,,,,French,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3371511,Paul Jamot,,Q17494083,,,,,,,,,,French,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3372754,Anna Margareth Abdallah,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3372754,Anna Margareth Abdallah,,,,,,,,,,,,Swahili,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6890958,Mohamed Abou El-Ghar,,,,,,,,,,,,Egyptian Arabic,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6913264,Moronihah,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5104620,Chong Wai-kin,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5115472,Chuck Fleetwood-Smith,,,,,,,,natural causes,,,,,,Leslie O'Brien Fleetwood-Smith,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5126026,Clara McMillen,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5133075,Clifford Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5142096,Colchester Martyrs,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5191269,Crystal Lee Sutton,,,,,,,,natural causes,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5192572,Roderick Walcott,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5209708,Daisy Eagan,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q824233,Alon Abelski,,,,,,,,,,,,German,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q827652,Aleksander Kobzdej,,,,,,,,,,,,Polish,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q830793,Boris Holban,Boris Holban,,,,,,,,,,,French,,Baruch Bruhman,,,,,,,,,,,,
http://www.wikidata.org/entity/Q830793,Boris Holban,Boris Holban,,,,,,,,,,,Ugaritic,,Baruch Bruhman,,,,,,,,,,,,
http://www.wikidata.org/entity/Q885121,Hans-Joachim Abel,,,,,,,,,,,,German,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q893194,Giorgos Abaris,,,,,,,,,,,,Greek,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q897421,Sándor Kányádi,,,,,,,,,,,,Hungarian,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q930115,Danny Harris,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q11991477,Nils Johan Schjander,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q12098328,Ihor Huk,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q12195251,Inshirah Moussa and Ibrahim Shaheen,,,,,,,,,,,,Hebrew,,,,,,,,,,,,,,
